ID,FAKTURA_ID,CZY_ZAPLACONO,DATA_ZAPLATY,TYP_PLATNOSCI
66792,66792,1,2021-10-02,przelew
66793,66793,1,2021-08-10,przelew
66794,66794,1,2021-10-25,przelew
66795,66795,1,2021-02-18,przelew
66796,66796,1,2021-07-31,przelew
66797,66797,1,2021-08-26,gotówka
66798,66798,1,2021-09-23,przelew
66799,66799,1,2021-05-11,przelew
66800,66800,1,2021-07-29,gotówka
66801,66801,1,2021-05-27,gotówka
66802,66802,1,2021-02-01,przelew
66803,66803,1,2021-07-16,gotówka
66804,66804,1,2021-06-30,przelew
66805,66805,1,2021-09-22,gotówka
66806,66806,1,2021-01-27,gotówka
66807,66807,1,2021-04-12,przelew
66808,66808,1,2021-06-06,przelew
66809,66809,1,2021-05-28,przelew
66810,66810,1,2021-03-16,gotówka
66811,66811,1,2021-06-24,przelew
66812,66812,1,2021-08-24,przelew
66813,66813,1,2021-09-26,przelew
66814,66814,1,2021-03-10,przelew
66815,66815,1,2021-09-09,przelew
66816,66816,1,2021-05-23,przelew
66817,66817,1,2021-05-20,gotówka
66818,66818,1,2021-03-30,przelew
66819,66819,1,2021-08-10,przelew
66820,66820,1,2021-08-18,gotówka
66821,66821,1,2021-08-10,przelew
66822,66822,1,2021-03-14,przelew
66823,66823,1,2021-08-05,przelew
66824,66824,1,2021-05-17,gotówka
66825,66825,1,2021-05-25,przelew
66826,66826,1,2021-10-07,gotówka
66827,66827,1,2021-01-27,gotówka
66828,66828,1,2021-04-26,przelew
66829,66829,1,2021-06-15,gotówka
66830,66830,1,2021-08-03,przelew
66831,66831,1,2021-06-14,przelew
66832,66832,1,2021-01-12,gotówka
66833,66833,1,2021-04-28,przelew
66834,66834,1,2021-01-13,gotówka
66835,66835,1,2021-02-05,gotówka
66836,66836,1,2021-06-12,gotówka
66837,66837,1,2021-10-14,przelew
66838,66838,1,2021-01-08,gotówka
66839,66839,1,2021-09-20,gotówka
66840,66840,1,2021-05-07,gotówka
66841,66841,1,2021-01-14,gotówka
66842,66842,1,2021-07-29,przelew
66843,66843,1,2021-08-11,gotówka
66844,66844,1,2021-08-11,przelew
66845,66845,1,2021-04-02,przelew
66846,66846,1,2021-10-30,gotówka
66847,66847,1,2021-05-02,gotówka
66848,66848,1,2021-10-06,gotówka
66849,66849,1,2021-10-06,przelew
66850,66850,1,2021-03-28,gotówka
66851,66851,1,2021-03-05,przelew
66852,66852,1,2021-09-07,gotówka
66853,66853,1,2021-08-20,przelew
66854,66854,1,2021-09-22,przelew
66855,66855,1,2021-09-20,przelew
66856,66856,1,2021-05-13,przelew
66857,66857,1,2021-10-28,gotówka
66858,66858,1,2021-05-20,przelew
66859,66859,1,2021-05-03,gotówka
66860,66860,1,2021-05-17,przelew
66861,66861,1,2021-10-13,przelew
66862,66862,1,2021-09-10,gotówka
66863,66863,1,2021-07-26,przelew
66864,66864,1,2021-08-20,przelew
66865,66865,1,2021-10-09,przelew
66866,66866,1,2021-10-20,przelew
66867,66867,1,2021-03-04,przelew
66868,66868,1,2021-01-26,przelew
66869,66869,1,2021-05-30,przelew
66870,66870,1,2021-02-12,przelew
66871,66871,1,2021-01-06,przelew
66872,66872,1,2021-07-08,gotówka
66873,66873,1,2021-06-16,gotówka
66874,66874,1,2021-09-20,przelew
66875,66875,1,2021-06-07,gotówka
66876,66876,1,2021-03-15,przelew
66877,66877,1,2021-08-21,przelew
66878,66878,1,2021-02-05,przelew
66879,66879,1,2021-09-30,przelew
66880,66880,1,2021-03-22,przelew
66881,66881,1,2021-01-08,przelew
66882,66882,1,2021-01-12,przelew
66883,66883,1,2021-05-01,przelew
66884,66884,1,2021-01-14,gotówka
66885,66885,1,2021-09-05,przelew
66886,66886,1,2021-03-19,przelew
66887,66887,1,2021-06-21,przelew
66888,66888,1,2021-01-07,gotówka
66889,66889,0,NULL,przelew
66890,66890,1,2021-04-11,przelew
66891,66891,1,2021-04-10,przelew
66892,66892,1,2021-04-26,gotówka
66893,66893,1,2021-06-30,gotówka
66894,66894,1,2021-02-26,gotówka
66895,66895,1,2021-05-31,gotówka
66896,66896,0,NULL,przelew
66897,66897,1,2021-10-13,przelew
66898,66898,1,2021-07-18,przelew
66899,66899,1,2021-06-25,gotówka
66900,66900,1,2021-06-18,gotówka
66901,66901,0,NULL,przelew
66902,66902,1,2021-09-17,przelew
66903,66903,1,2021-08-13,przelew
66904,66904,1,2021-07-14,przelew
66905,66905,1,2021-06-21,przelew
66906,66906,1,2021-08-12,gotówka
66907,66907,1,2021-07-06,gotówka
66908,66908,1,2021-07-26,przelew
66909,66909,1,2021-10-03,przelew
66910,66910,1,2021-03-21,przelew
66911,66911,1,2021-03-08,gotówka
66912,66912,1,2021-06-18,przelew
66913,66913,1,2021-06-21,przelew
66914,66914,1,2021-07-13,przelew
66915,66915,1,2021-02-25,przelew
66916,66916,1,2021-05-13,przelew
66917,66917,1,2021-09-04,przelew
66918,66918,1,2021-03-31,przelew
66919,66919,1,2021-09-04,gotówka
66920,66920,1,2021-06-10,przelew
66921,66921,1,2021-06-11,przelew
66922,66922,1,2021-01-10,przelew
66923,66923,1,2021-10-09,przelew
66924,66924,1,2021-09-23,przelew
66925,66925,1,2021-03-11,przelew
66926,66926,1,2021-07-01,gotówka
66927,66927,1,2021-09-07,gotówka
66928,66928,1,2021-06-05,gotówka
66929,66929,1,2021-07-19,przelew
66930,66930,1,2021-06-19,przelew
66931,66931,1,2021-02-02,gotówka
66932,66932,1,2021-06-20,przelew
66933,66933,1,2021-07-28,przelew
66934,66934,1,2021-04-24,gotówka
66935,66935,1,2021-03-13,gotówka
66936,66936,1,2021-06-21,przelew
66937,66937,1,2021-02-01,przelew
66938,66938,1,2021-05-06,przelew
66939,66939,1,2021-09-27,gotówka
66940,66940,1,2021-03-05,przelew
66941,66941,1,2021-04-18,gotówka
66942,66942,1,2021-06-27,przelew
66943,66943,1,2021-08-09,gotówka
66944,66944,1,2021-10-15,gotówka
66945,66945,1,2021-10-03,przelew
66946,66946,1,2021-01-18,przelew
66947,66947,1,2021-07-11,przelew
66948,66948,1,2021-06-26,przelew
66949,66949,1,2021-06-04,przelew
66950,66950,1,2021-08-06,przelew
66951,66951,1,2021-07-28,gotówka
66952,66952,1,2021-07-27,przelew
66953,66953,1,2021-09-13,przelew
66954,66954,1,2021-06-07,gotówka
66955,66955,1,2021-07-04,przelew
66956,66956,1,2021-02-17,przelew
66957,66957,1,2021-02-28,gotówka
66958,66958,1,2021-02-26,przelew
66959,66959,1,2021-04-13,gotówka
66960,66960,1,2021-03-16,przelew
66961,66961,1,2021-08-03,gotówka
66962,66962,1,2021-06-22,gotówka
66963,66963,1,2021-09-22,przelew
66964,66964,1,2021-07-22,przelew
66965,66965,1,2021-06-17,przelew
66966,66966,1,2021-08-12,przelew
66967,66967,1,2021-07-27,gotówka
66968,66968,1,2021-09-06,przelew
66969,66969,1,2021-08-26,przelew
66970,66970,1,2021-06-11,przelew
66971,66971,1,2021-03-13,przelew
66972,66972,1,2021-06-08,przelew
66973,66973,1,2021-07-22,przelew
66974,66974,1,2021-03-20,przelew
66975,66975,1,2021-10-15,przelew
66976,66976,1,2021-05-12,gotówka
66977,66977,1,2021-07-21,przelew
66978,66978,1,2021-08-02,przelew
66979,66979,1,2021-01-08,przelew
66980,66980,1,2021-10-04,przelew
66981,66981,1,2021-03-11,przelew
66982,66982,1,2021-08-31,gotówka
66983,66983,1,2021-03-11,przelew
66984,66984,1,2021-02-06,gotówka
66985,66985,1,2021-09-23,przelew
66986,66986,1,2021-04-01,przelew
66987,66987,1,2021-02-02,przelew
66988,66988,1,2021-10-19,gotówka
66989,66989,1,2021-05-18,przelew
66990,66990,1,2021-02-02,przelew
66991,66991,0,NULL,przelew
66992,66992,1,2021-07-28,przelew
66993,66993,1,2021-08-25,gotówka
66994,66994,1,2021-02-08,przelew
66995,66995,1,2021-07-16,gotówka
66996,66996,1,2021-02-09,przelew
66997,66997,1,2021-10-01,gotówka
66998,66998,1,2021-01-12,przelew
66999,66999,1,2021-01-10,gotówka
67000,67000,1,2021-01-07,gotówka
67001,67001,1,2021-06-22,przelew
67002,67002,1,2021-05-11,przelew
67003,67003,1,2021-05-31,przelew
67004,67004,1,2021-03-31,gotówka
67005,67005,1,2021-02-09,przelew
67006,67006,1,2021-02-12,przelew
67007,67007,1,2021-03-07,przelew
67008,67008,1,2021-03-01,przelew
67009,67009,0,NULL,gotówka
67010,67010,1,2021-08-21,gotówka
67011,67011,1,2021-08-03,przelew
67012,67012,1,2021-04-26,przelew
67013,67013,1,2021-07-13,przelew
67014,67014,1,2021-01-15,gotówka
67015,67015,1,2021-09-06,gotówka
67016,67016,1,2021-06-24,gotówka
67017,67017,1,2021-02-27,przelew
67018,67018,1,2021-08-14,gotówka
67019,67019,1,2021-02-14,przelew
67020,67020,1,2021-07-24,przelew
67021,67021,1,2021-01-27,przelew
67022,67022,0,NULL,przelew
67023,67023,1,2021-06-22,gotówka
67024,67024,1,2021-06-20,gotówka
67025,67025,1,2021-08-05,przelew
67026,67026,1,2021-03-18,gotówka
67027,67027,1,2021-04-17,przelew
67028,67028,1,2021-02-07,gotówka
67029,67029,1,2021-03-31,gotówka
67030,67030,1,2021-06-24,przelew
67031,67031,1,2021-07-08,przelew
67032,67032,1,2021-05-07,przelew
67033,67033,1,2021-07-05,przelew
67034,67034,1,2021-07-06,przelew
67035,67035,1,2021-06-19,przelew
67036,67036,1,2021-09-24,przelew
67037,67037,1,2021-09-27,przelew
67038,67038,1,2021-01-08,przelew
67039,67039,1,2021-05-29,przelew
67040,67040,1,2021-03-10,gotówka
67041,67041,1,2021-01-19,gotówka
67042,67042,1,2021-03-29,gotówka
67043,67043,1,2021-04-25,przelew
67044,67044,1,2021-03-11,gotówka
67045,67045,1,2021-05-24,przelew
67046,67046,1,2021-02-19,przelew
67047,67047,1,2021-03-27,przelew
67048,67048,1,2021-08-08,przelew
67049,67049,1,2021-06-01,przelew
67050,67050,1,2021-03-20,gotówka
67051,67051,1,2021-09-07,przelew
67052,67052,1,2021-07-02,gotówka
67053,67053,1,2021-02-13,przelew
67054,67054,1,2021-06-20,przelew
67055,67055,1,2021-09-26,gotówka
67056,67056,1,2021-07-13,przelew
67057,67057,1,2021-03-31,gotówka
67058,67058,1,2021-04-27,przelew
67059,67059,1,2021-03-15,przelew
67060,67060,1,2021-09-08,przelew
67061,67061,1,2021-06-29,gotówka
67062,67062,1,2021-08-28,przelew
67063,67063,1,2021-04-06,gotówka
67064,67064,1,2021-10-08,przelew
67065,67065,1,2021-07-31,przelew
67066,67066,1,2021-01-23,przelew
67067,67067,1,2021-02-20,przelew
67068,67068,1,2021-01-18,przelew
67069,67069,1,2021-09-05,przelew
67070,67070,1,2021-10-13,przelew
67071,67071,1,2021-07-20,przelew
67072,67072,1,2021-10-12,gotówka
67073,67073,1,2021-02-08,przelew
67074,67074,1,2021-05-29,przelew
67075,67075,1,2021-08-31,przelew
67076,67076,1,2021-03-21,przelew
67077,67077,1,2021-08-05,przelew
67078,67078,1,2021-10-18,przelew
67079,67079,1,2021-01-15,przelew
67080,67080,1,2021-06-30,przelew
67081,67081,1,2021-06-29,przelew
67082,67082,1,2021-05-16,przelew
67083,67083,0,NULL,przelew
67084,67084,1,2021-05-11,przelew
67085,67085,1,2021-04-24,przelew
67086,67086,1,2021-04-21,gotówka
67087,67087,1,2021-09-03,gotówka
67088,67088,1,2021-07-04,gotówka
67089,67089,1,2021-01-22,przelew
67090,67090,1,2021-05-20,przelew
67091,67091,1,2021-09-01,przelew
67092,67092,1,2021-02-13,przelew
67093,67093,1,2021-05-24,przelew
67094,67094,1,2021-07-06,gotówka
67095,67095,1,2021-07-11,przelew
67096,67096,1,2021-07-17,przelew
67097,67097,1,2021-09-13,przelew
67098,67098,1,2021-05-15,gotówka
67099,67099,1,2021-03-19,przelew
67100,67100,1,2021-02-03,gotówka
67101,67101,1,2021-09-28,gotówka
67102,67102,1,2021-07-03,przelew
67103,67103,1,2021-08-24,gotówka
67104,67104,1,2021-10-08,przelew
67105,67105,1,2021-07-28,przelew
67106,67106,1,2021-03-08,przelew
67107,67107,1,2021-08-21,gotówka
67108,67108,1,2021-06-23,gotówka
67109,67109,1,2021-03-26,przelew
67110,67110,1,2021-04-22,przelew
67111,67111,1,2021-10-18,przelew
67112,67112,1,2021-03-03,przelew
67113,67113,1,2021-01-04,przelew
67114,67114,1,2021-05-31,przelew
67115,67115,1,2021-06-14,gotówka
67116,67116,1,2021-04-13,gotówka
67117,67117,1,2021-05-16,przelew
67118,67118,1,2021-02-05,przelew
67119,67119,1,2021-01-09,przelew
67120,67120,1,2021-05-25,przelew
67121,67121,1,2021-08-30,gotówka
67122,67122,1,2021-06-13,przelew
67123,67123,1,2021-06-10,gotówka
67124,67124,0,NULL,przelew
67125,67125,1,2021-07-30,przelew
67126,67126,1,2021-03-03,gotówka
67127,67127,1,2021-02-19,gotówka
67128,67128,1,2021-07-02,gotówka
67129,67129,1,2021-02-10,przelew
67130,67130,1,2021-05-11,przelew
67131,67131,1,2021-07-14,gotówka
67132,67132,1,2021-01-03,przelew
67133,67133,1,2021-07-21,gotówka
67134,67134,1,2021-05-19,przelew
67135,67135,1,2021-07-10,przelew
67136,67136,1,2021-08-24,przelew
67137,67137,1,2021-02-13,gotówka
67138,67138,1,2021-06-17,przelew
67139,67139,1,2021-10-17,przelew
67140,67140,1,2021-01-24,przelew
67141,67141,1,2021-07-13,przelew
67142,67142,1,2021-07-20,przelew
67143,67143,1,2021-01-22,gotówka
67144,67144,1,2021-01-21,gotówka
67145,67145,1,2021-01-16,gotówka
67146,67146,1,2021-09-17,przelew
67147,67147,1,2021-04-30,gotówka
67148,67148,1,2021-10-09,przelew
67149,67149,1,2021-01-01,przelew
67150,67150,1,2021-06-09,gotówka
67151,67151,1,2021-05-23,gotówka
67152,67152,1,2021-03-24,przelew
67153,67153,1,2021-05-03,przelew
67154,67154,1,2021-03-12,przelew
67155,67155,1,2021-01-14,przelew
67156,67156,1,2021-04-22,gotówka
67157,67157,1,2021-10-01,przelew
67158,67158,1,2021-06-07,przelew
67159,67159,1,2021-02-06,przelew
67160,67160,1,2021-08-31,przelew
67161,67161,1,2021-04-01,gotówka
67162,67162,1,2021-07-21,przelew
67163,67163,1,2021-09-04,przelew
67164,67164,1,2021-09-21,przelew
67165,67165,0,NULL,przelew
67166,67166,1,2021-03-06,przelew
67167,67167,1,2021-09-25,przelew
67168,67168,1,2021-02-26,przelew
67169,67169,1,2021-03-18,gotówka
67170,67170,1,2021-07-17,przelew
67171,67171,1,2021-04-28,przelew
67172,67172,1,2021-09-06,przelew
67173,67173,1,2021-03-21,gotówka
67174,67174,1,2021-01-21,przelew
67175,67175,1,2021-04-22,przelew
67176,67176,1,2021-05-27,przelew
67177,67177,1,2021-08-20,przelew
67178,67178,1,2021-07-01,gotówka
67179,67179,1,2021-05-16,przelew
67180,67180,1,2021-04-25,gotówka
67181,67181,1,2021-02-09,gotówka
67182,67182,1,2021-08-03,gotówka
67183,67183,1,2021-09-27,przelew
67184,67184,1,2021-01-31,przelew
67185,67185,1,2021-05-14,przelew
67186,67186,1,2021-10-22,przelew
67187,67187,1,2021-10-21,przelew
67188,67188,1,2021-08-15,gotówka
67189,67189,1,2021-02-20,gotówka
67190,67190,1,2021-09-08,przelew
67191,67191,1,2021-07-04,gotówka
67192,67192,1,2021-04-02,gotówka
67193,67193,1,2021-06-23,przelew
67194,67194,1,2021-01-30,gotówka
67195,67195,1,2021-08-04,gotówka
67196,67196,1,2021-05-11,przelew
67197,67197,1,2021-03-15,przelew
67198,67198,1,2021-05-20,gotówka
67199,67199,1,2021-03-31,gotówka
67200,67200,1,2021-07-29,gotówka
67201,67201,1,2021-07-23,przelew
67202,67202,1,2021-09-09,przelew
67203,67203,1,2021-08-08,gotówka
67204,67204,1,2021-07-17,gotówka
67205,67205,1,2021-03-11,gotówka
67206,67206,1,2021-04-21,przelew
67207,67207,1,2021-08-24,przelew
67208,67208,1,2021-08-04,gotówka
67209,67209,1,2021-04-17,przelew
67210,67210,1,2021-09-23,gotówka
67211,67211,1,2021-06-07,przelew
67212,67212,1,2021-08-16,przelew
67213,67213,1,2021-07-28,przelew
67214,67214,0,NULL,gotówka
67215,67215,1,2021-05-03,przelew
67216,67216,1,2021-09-24,gotówka
67217,67217,1,2021-09-07,przelew
67218,67218,1,2021-10-11,przelew
67219,67219,1,2021-07-13,przelew
67220,67220,0,NULL,przelew
67221,67221,1,2021-10-14,przelew
67222,67222,1,2021-06-29,przelew
67223,67223,1,2021-07-01,gotówka
67224,67224,1,2021-01-18,gotówka
67225,67225,1,2021-07-25,przelew
67226,67226,1,2021-03-30,przelew
67227,67227,1,2021-07-20,gotówka
67228,67228,1,2021-08-17,przelew
67229,67229,1,2021-07-22,przelew
67230,67230,1,2021-07-23,gotówka
67231,67231,1,2021-06-07,przelew
67232,67232,1,2021-05-13,gotówka
67233,67233,1,2021-04-05,gotówka
67234,67234,1,2021-08-12,gotówka
67235,67235,1,2021-06-05,przelew
67236,67236,1,2021-10-11,gotówka
67237,67237,1,2021-09-09,gotówka
67238,67238,1,2021-09-04,gotówka
67239,67239,1,2021-09-23,przelew
67240,67240,1,2021-07-10,przelew
67241,67241,1,2021-06-30,przelew
67242,67242,1,2021-08-09,przelew
67243,67243,1,2021-02-02,gotówka
67244,67244,1,2021-05-09,przelew
67245,67245,1,2021-05-24,przelew
67246,67246,1,2021-07-25,przelew
67247,67247,1,2021-01-27,przelew
67248,67248,1,2021-09-11,przelew
67249,67249,1,2021-03-27,gotówka
67250,67250,1,2021-06-08,przelew
67251,67251,1,2021-04-23,gotówka
67252,67252,1,2021-04-24,gotówka
67253,67253,1,2021-06-15,przelew
67254,67254,1,2021-10-04,przelew
67255,67255,1,2021-09-03,przelew
67256,67256,1,2021-10-24,przelew
67257,67257,1,2021-06-27,przelew
67258,67258,1,2021-07-24,przelew
67259,67259,1,2021-08-24,przelew
67260,67260,1,2021-08-09,przelew
67261,67261,1,2021-06-04,przelew
67262,67262,1,2021-03-18,przelew
67263,67263,1,2021-08-01,gotówka
67264,67264,1,2021-08-21,przelew
67265,67265,1,2021-09-27,przelew
67266,67266,1,2021-05-19,przelew
67267,67267,1,2021-07-18,gotówka
67268,67268,1,2021-07-23,przelew
67269,67269,1,2021-04-21,przelew
67270,67270,1,2021-03-06,gotówka
67271,67271,1,2021-07-11,gotówka
67272,67272,1,2021-01-07,gotówka
67273,67273,1,2021-03-22,gotówka
67274,67274,1,2021-09-28,przelew
67275,67275,1,2021-02-13,przelew
67276,67276,1,2021-06-07,przelew
67277,67277,1,2021-08-09,przelew
67278,67278,1,2021-09-30,przelew
67279,67279,1,2021-01-05,gotówka
67280,67280,1,2021-06-10,przelew
67281,67281,1,2021-01-08,przelew
67282,67282,1,2021-01-05,przelew
67283,67283,1,2021-03-09,przelew
67284,67284,1,2021-02-13,gotówka
67285,67285,0,NULL,przelew
67286,67286,1,2021-08-14,przelew
67287,67287,1,2021-02-05,przelew
67288,67288,1,2021-09-12,przelew
67289,67289,1,2021-06-10,przelew
67290,67290,1,2021-04-29,przelew
67291,67291,1,2021-07-26,przelew
67292,67292,1,2021-10-18,przelew
67293,67293,1,2021-07-21,przelew
67294,67294,1,2021-01-17,przelew
67295,67295,1,2021-09-22,przelew
67296,67296,1,2021-04-13,przelew
67297,67297,1,2021-06-03,przelew
67298,67298,1,2021-04-12,gotówka
67299,67299,1,2021-10-09,przelew
67300,67300,1,2021-06-24,gotówka
67301,67301,1,2021-04-17,przelew
67302,67302,1,2021-08-25,gotówka
67303,67303,1,2021-09-22,przelew
67304,67304,1,2021-08-23,gotówka
67305,67305,1,2021-06-16,przelew
67306,67306,1,2021-03-25,przelew
67307,67307,1,2021-08-25,przelew
67308,67308,1,2021-03-25,przelew
67309,67309,1,2021-03-03,przelew
67310,67310,1,2021-01-25,przelew
67311,67311,1,2021-07-02,gotówka
67312,67312,1,2021-07-27,gotówka
67313,67313,1,2021-02-11,gotówka
67314,67314,1,2021-03-30,przelew
67315,67315,1,2021-06-25,przelew
67316,67316,1,2021-04-18,gotówka
67317,67317,1,2021-04-06,przelew
67318,67318,1,2021-05-20,gotówka
67319,67319,1,2021-10-15,gotówka
67320,67320,1,2021-04-07,przelew
67321,67321,1,2021-05-23,przelew
67322,67322,1,2021-04-08,gotówka
67323,67323,1,2021-05-30,przelew
67324,67324,1,2021-01-31,przelew
67325,67325,1,2021-09-10,gotówka
67326,67326,1,2021-01-05,gotówka
67327,67327,1,2021-08-11,przelew
67328,67328,1,2021-02-01,gotówka
67329,67329,1,2021-04-11,przelew
67330,67330,1,2021-06-09,przelew
67331,67331,1,2021-04-15,przelew
67332,67332,1,2021-07-17,przelew
67333,67333,1,2021-08-22,przelew
67334,67334,1,2021-04-13,gotówka
67335,67335,1,2021-06-25,przelew
67336,67336,1,2021-04-10,przelew
67337,67337,1,2021-02-11,gotówka
67338,67338,1,2021-05-13,przelew
67339,67339,1,2021-02-05,przelew
67340,67340,1,2021-10-10,gotówka
67341,67341,1,2021-04-22,gotówka
67342,67342,1,2021-02-26,gotówka
67343,67343,1,2021-01-30,przelew
67344,67344,1,2021-09-18,gotówka
67345,67345,1,2021-01-18,przelew
67346,67346,1,2021-08-15,przelew
67347,67347,1,2021-08-24,gotówka
67348,67348,1,2021-01-24,przelew
67349,67349,1,2021-09-11,gotówka
67350,67350,1,2021-01-06,przelew
67351,67351,1,2021-09-27,przelew
67352,67352,1,2021-08-31,przelew
67353,67353,1,2021-01-11,przelew
67354,67354,1,2021-04-30,przelew
67355,67355,1,2021-01-21,gotówka
67356,67356,1,2021-01-12,przelew
67357,67357,1,2021-09-14,przelew
67358,67358,1,2021-04-13,gotówka
67359,67359,1,2021-05-29,przelew
67360,67360,1,2021-07-30,gotówka
67361,67361,1,2021-03-11,przelew
67362,67362,1,2021-10-17,przelew
67363,67363,1,2021-08-17,gotówka
67364,67364,1,2021-09-05,przelew
67365,67365,1,2021-05-31,przelew
67366,67366,1,2021-05-15,przelew
67367,67367,1,2021-08-31,gotówka
67368,67368,1,2021-04-08,przelew
67369,67369,1,2021-08-20,przelew
67370,67370,1,2021-09-17,przelew
67371,67371,1,2021-09-26,przelew
67372,67372,1,2021-02-19,przelew
67373,67373,1,2021-10-05,przelew
67374,67374,1,2021-05-29,gotówka
67375,67375,1,2021-10-13,przelew
67376,67376,1,2021-07-07,gotówka
67377,67377,1,2021-03-05,gotówka
67378,67378,1,2021-10-11,przelew
67379,67379,1,2021-01-17,przelew
67380,67380,1,2021-07-21,gotówka
67381,67381,1,2021-09-25,gotówka
67382,67382,1,2021-03-06,przelew
67383,67383,1,2021-09-30,przelew
67384,67384,1,2021-07-25,przelew
67385,67385,1,2021-04-22,gotówka
67386,67386,1,2021-10-26,przelew
67387,67387,1,2021-01-15,przelew
67388,67388,1,2021-08-25,przelew
67389,67389,1,2021-01-27,przelew
67390,67390,1,2021-10-15,gotówka
67391,67391,1,2021-02-23,gotówka
67392,67392,1,2021-08-21,przelew
67393,67393,1,2021-01-17,przelew
67394,67394,1,2021-06-15,przelew
67395,67395,1,2021-02-06,przelew
67396,67396,1,2021-01-25,przelew
67397,67397,1,2021-01-23,przelew
67398,67398,1,2021-09-02,gotówka
67399,67399,1,2021-01-20,przelew
67400,67400,1,2021-02-01,przelew
67401,67401,1,2021-03-19,gotówka
67402,67402,1,2021-07-17,przelew
67403,67403,1,2021-06-14,przelew
67404,67404,1,2021-02-03,gotówka
67405,67405,1,2021-03-21,przelew
67406,67406,1,2021-07-23,gotówka
67407,67407,1,2021-04-20,przelew
67408,67408,1,2021-07-30,przelew
67409,67409,1,2021-02-15,gotówka
67410,67410,1,2021-05-27,gotówka
67411,67411,1,2021-10-09,przelew
67412,67412,1,2021-07-23,gotówka
67413,67413,1,2021-02-22,przelew
67414,67414,0,NULL,przelew
67415,67415,1,2021-01-08,przelew
67416,67416,1,2021-04-10,przelew
67417,67417,1,2021-06-16,przelew
67418,67418,1,2021-01-28,gotówka
67419,67419,1,2021-02-16,przelew
67420,67420,1,2021-03-18,przelew
67421,67421,1,2021-06-24,przelew
67422,67422,1,2021-08-02,gotówka
67423,67423,1,2021-07-13,gotówka
67424,67424,1,2021-02-26,przelew
67425,67425,1,2021-10-07,przelew
67426,67426,1,2021-09-03,przelew
67427,67427,1,2021-02-13,gotówka
67428,67428,1,2021-09-11,przelew
67429,67429,1,2021-05-01,przelew
67430,67430,1,2021-10-19,gotówka
67431,67431,1,2021-09-07,gotówka
67432,67432,1,2021-06-06,przelew
67433,67433,1,2021-07-11,przelew
67434,67434,1,2021-03-20,gotówka
67435,67435,1,2021-07-22,gotówka
67436,67436,1,2021-01-01,gotówka
67437,67437,1,2021-01-20,gotówka
67438,67438,0,NULL,przelew
67439,67439,1,2021-05-23,przelew
67440,67440,1,2021-03-23,gotówka
67441,67441,1,2021-02-12,przelew
67442,67442,1,2021-08-19,przelew
67443,67443,1,2021-04-04,przelew
67444,67444,1,2021-05-07,gotówka
67445,67445,1,2021-02-16,przelew
67446,67446,1,2021-09-10,przelew
67447,67447,1,2021-05-08,przelew
67448,67448,1,2021-01-08,przelew
67449,67449,1,2021-02-18,przelew
67450,67450,1,2021-03-18,przelew
67451,67451,1,2021-01-28,przelew
67452,67452,1,2021-06-01,przelew
67453,67453,1,2021-09-15,przelew
67454,67454,1,2021-04-30,przelew
67455,67455,1,2021-09-30,gotówka
67456,67456,1,2021-08-03,przelew
67457,67457,1,2021-08-22,przelew
67458,67458,1,2021-01-08,przelew
67459,67459,1,2021-04-02,przelew
67460,67460,1,2021-10-05,przelew
67461,67461,1,2021-01-04,przelew
67462,67462,1,2021-04-25,przelew
67463,67463,1,2021-01-02,gotówka
67464,67464,1,2021-05-19,gotówka
67465,67465,1,2021-06-17,gotówka
67466,67466,1,2021-04-12,gotówka
67467,67467,1,2021-02-14,przelew
67468,67468,1,2021-07-10,przelew
67469,67469,1,2021-02-21,przelew
67470,67470,1,2021-05-16,gotówka
67471,67471,1,2021-03-01,gotówka
67472,67472,1,2021-02-16,przelew
67473,67473,1,2021-05-25,gotówka
67474,67474,1,2021-03-25,gotówka
67475,67475,1,2021-04-23,przelew
67476,67476,1,2021-07-12,gotówka
67477,67477,1,2021-04-01,gotówka
67478,67478,1,2021-01-29,przelew
67479,67479,1,2021-02-19,przelew
67480,67480,1,2021-05-12,przelew
67481,67481,1,2021-07-21,przelew
67482,67482,1,2021-09-25,przelew
67483,67483,1,2021-09-12,gotówka
67484,67484,1,2021-10-22,gotówka
67485,67485,1,2021-10-04,gotówka
67486,67486,1,2021-08-05,gotówka
67487,67487,1,2021-09-13,gotówka
67488,67488,1,2021-05-16,przelew
67489,67489,1,2021-06-04,gotówka
67490,67490,1,2021-08-17,przelew
67491,67491,1,2021-09-02,gotówka
67492,67492,1,2021-02-04,przelew
67493,67493,1,2021-10-17,przelew
67494,67494,1,2021-04-19,gotówka
67495,67495,1,2021-06-01,przelew
67496,67496,1,2021-06-21,przelew
67497,67497,1,2021-02-13,przelew
67498,67498,1,2021-07-05,przelew
67499,67499,1,2021-08-09,przelew
67500,67500,1,2021-04-17,przelew
67501,67501,1,2021-06-01,gotówka
67502,67502,1,2021-09-11,gotówka
67503,67503,1,2021-04-30,przelew
67504,67504,1,2021-04-10,przelew
67505,67505,1,2021-03-02,gotówka
67506,67506,1,2021-03-29,przelew
67507,67507,1,2021-08-05,przelew
67508,67508,1,2021-02-18,gotówka
67509,67509,1,2021-08-04,przelew
67510,67510,1,2021-05-26,gotówka
67511,67511,1,2021-07-31,przelew
67512,67512,1,2021-04-22,gotówka
67513,67513,1,2021-03-05,przelew
67514,67514,1,2021-01-19,gotówka
