ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
58365,32455,17795,list,44,37,8,354,2021-08-23
58366,32456,2684,list,6,44,5,491,2021-10-21
58367,32456,2301,paleta,52,69,21,125798,2021-10-21
58368,32457,15169,paczka,95,79,7,20730,2021-07-20
58369,32458,16046,paleta,81,80,52,57884,2021-10-02
58370,32459,7186,list,31,26,17,86,2021-08-29
58371,32460,6576,paczka,97,44,47,39413,2021-01-01
58372,32460,6262,paczka,19,33,65,21988,2021-01-01
58373,32461,9187,paleta,99,33,46,173616,2021-01-19
58374,32462,15135,list,37,20,10,523,2021-06-01
58375,32462,17670,paleta,57,48,58,119873,2021-06-01
58376,32463,17543,list,31,23,17,876,2021-08-02
58377,32463,10323,list,30,24,6,397,2021-08-02
58378,32463,4296,paczka,47,63,87,931,2021-08-02
58379,32464,7278,paleta,70,62,67,135975,2021-01-13
58380,32465,10910,list,34,32,3,382,2021-09-17
58381,32465,15207,list,13,33,19,685,2021-09-17
58382,32466,15612,paleta,53,76,97,54672,2021-10-17
58383,32466,1609,list,14,26,9,892,2021-10-17
58384,32466,4804,paczka,69,86,91,18910,2021-10-17
58385,32467,7336,paczka,24,42,32,33793,2021-05-16
58386,32468,4039,paczka,21,75,59,36689,2021-02-25
58387,32468,17466,paleta,82,29,75,76000,2021-02-25
58388,32468,10301,paczka,64,14,86,22458,2021-02-25
58389,32469,11896,paczka,33,73,9,33272,2021-09-30
58390,32470,2510,list,17,48,9,561,2021-04-09
58391,32471,8204,list,49,21,6,877,2021-06-08
58392,32471,14198,paleta,38,71,96,93713,2021-06-08
58393,32471,17919,paczka,56,95,10,13131,2021-06-08
58394,32472,7132,list,31,24,1,211,2021-04-20
58395,32472,9908,list,18,8,15,872,2021-04-20
58396,32473,4217,list,28,41,17,801,2021-03-01
58397,32474,7158,list,21,41,2,596,2021-04-06
58398,32474,419,paczka,45,76,84,39202,2021-04-06
58399,32474,5550,list,15,37,12,87,2021-04-06
58400,32475,6965,list,29,8,14,174,2021-07-18
58401,32476,10908,paleta,48,39,34,67087,2021-10-09
58402,32477,8342,paczka,90,24,71,21298,2021-08-25
58403,32477,7947,paczka,73,24,58,9891,2021-08-25
58404,32477,19407,list,13,8,2,478,2021-08-25
58405,32477,1434,list,11,25,18,179,2021-08-25
58406,32478,8909,list,34,8,7,190,2021-05-26
58407,32478,19021,paczka,74,58,65,13838,2021-05-26
58408,32479,10270,paczka,32,73,3,23501,2021-01-28
58409,32480,2666,paleta,66,88,66,64132,2021-07-17
58410,32481,1119,list,7,6,13,470,2021-08-16
58411,32481,9909,paleta,41,54,53,48725,2021-08-16
58412,32481,7314,list,45,31,16,386,2021-08-16
58413,32482,5917,list,40,29,7,841,2021-01-24
58414,32483,401,list,47,39,12,863,2021-09-15
58415,32484,8637,list,30,23,3,926,2021-01-02
58416,32484,5613,paleta,24,80,28,113254,2021-01-02
58417,32485,3432,list,33,47,11,116,2021-01-11
58418,32486,9178,paczka,57,74,40,15106,2021-07-22
58419,32487,9024,list,13,20,16,263,2021-10-02
58420,32488,13827,paczka,50,21,25,37558,2021-03-27
58421,32489,10500,list,28,48,2,451,2021-01-18
58422,32489,882,paczka,6,32,23,35632,2021-01-18
58423,32490,13211,paleta,53,62,21,152219,2021-07-23
58424,32491,578,paczka,61,76,22,18112,2021-05-20
58425,32492,7399,paleta,22,86,67,41341,2021-09-28
58426,32493,2099,paleta,88,58,68,41135,2021-04-09
58427,32494,11513,paleta,51,33,60,81588,2021-03-30
58428,32495,4117,paleta,99,59,70,116161,2021-04-29
58429,32496,4293,paleta,55,99,73,145864,2021-01-03
58430,32497,9255,list,44,31,8,53,2021-04-30
58431,32498,11231,list,23,19,7,405,2021-07-02
58432,32498,13896,paczka,29,27,10,16031,2021-07-02
58433,32498,7983,paleta,52,29,27,31024,2021-07-02
58434,32499,6382,list,42,5,1,364,2021-05-10
58435,32500,17237,list,28,32,1,647,2021-08-21
58436,32500,3369,paczka,66,51,82,23508,2021-08-21
58437,32500,17595,list,44,36,5,76,2021-08-21
58438,32501,19237,list,36,46,4,503,2021-04-23
58439,32502,6013,paleta,36,21,36,183089,2021-09-29
58440,32503,7184,paleta,72,70,74,85126,2021-06-02
58441,32504,12114,paczka,45,53,2,38162,2021-05-28
58442,32504,16989,paleta,50,62,42,128155,2021-05-28
58443,32505,18870,paczka,32,91,77,3738,2021-08-11
58444,32506,813,paleta,91,96,91,193591,2021-06-10
58445,32507,4601,paczka,95,21,68,1818,2021-10-18
58446,32508,14047,list,30,9,1,336,2021-01-15
58447,32509,17641,paleta,27,60,41,112390,2021-03-19
58448,32510,12440,paleta,48,45,96,70685,2021-08-12
58449,32511,359,list,12,20,10,1,2021-07-20
58450,32512,18730,list,22,9,9,552,2021-10-14
58451,32513,57,paczka,62,96,97,762,2021-10-08
58452,32514,16696,paleta,64,65,53,81909,2021-01-31
58453,32515,8105,paczka,76,20,67,19099,2021-01-30
58454,32516,15435,list,29,35,15,408,2021-03-03
58455,32516,16728,paleta,71,81,95,144468,2021-03-03
58456,32516,5481,paleta,45,43,98,98161,2021-03-03
58457,32516,17545,paleta,76,24,41,56953,2021-03-03
58458,32517,12449,paczka,30,86,27,49386,2021-05-03
58459,32518,5049,paczka,23,50,47,41899,2021-04-10
58460,32518,6120,paleta,46,46,92,67778,2021-04-10
58461,32518,5701,list,18,29,16,475,2021-04-10
58462,32519,19214,paczka,39,95,89,39137,2021-04-25
58463,32520,8497,paleta,94,29,65,72936,2021-01-14
58464,32520,2977,paleta,75,50,31,156364,2021-01-14
58465,32521,15128,paczka,92,41,26,3753,2021-08-19
58466,32522,16157,paleta,33,53,56,190090,2021-10-09
58467,32523,2616,list,44,48,2,155,2021-10-01
58468,32524,8109,paleta,86,71,31,95073,2021-05-15
58469,32525,10903,paczka,44,93,1,29520,2021-10-01
58470,32526,7918,list,17,16,19,730,2021-02-20
58471,32527,2238,list,40,7,9,244,2021-03-27
58472,32527,11698,paczka,99,18,56,13348,2021-03-27
58473,32527,6290,paczka,49,62,2,21171,2021-03-27
58474,32527,3910,paczka,81,26,75,28899,2021-03-27
58475,32528,6426,paczka,23,64,73,13160,2021-03-28
58476,32529,2358,paleta,91,73,71,68704,2021-05-01
58477,32530,18221,paczka,53,63,64,16721,2021-08-09
58478,32531,17650,list,27,49,5,295,2021-09-04
58479,32532,19771,paczka,93,83,45,24348,2021-04-16
58480,32533,12766,list,36,21,14,699,2021-03-16
58481,32534,19205,list,37,25,9,868,2021-05-10
58482,32534,1308,paleta,79,56,37,182224,2021-05-10
58483,32534,5272,paleta,66,68,66,129579,2021-05-10
58484,32534,10901,paleta,93,78,39,138382,2021-05-10
58485,32535,7238,paleta,76,57,34,114863,2021-02-05
58486,32536,9696,paleta,28,92,96,175299,2021-09-06
58487,32537,7342,paleta,59,56,62,166695,2021-02-26
58488,32537,12049,paleta,85,78,47,108220,2021-02-26
58489,32538,12371,paleta,80,71,99,162584,2021-05-03
58490,32539,19498,list,25,10,11,282,2021-01-03
58491,32540,4191,list,33,6,5,183,2021-04-04
58492,32540,4968,list,13,42,7,328,2021-04-04
58493,32540,7797,paleta,51,35,31,143628,2021-04-04
58494,32540,11189,paleta,74,84,25,75075,2021-04-04
58495,32541,13852,list,18,26,9,757,2021-09-24
58496,32541,18039,paczka,46,12,45,49247,2021-09-24
58497,32541,11699,paczka,29,98,29,10873,2021-09-24
58498,32542,2201,paleta,77,43,74,98281,2021-10-16
58499,32543,5940,list,14,15,14,538,2021-01-16
58500,32544,9642,paczka,49,24,6,42145,2021-08-15
58501,32544,16651,paleta,42,98,72,134966,2021-08-15
58502,32544,4067,list,7,40,5,932,2021-08-15
58503,32544,17892,list,12,28,10,271,2021-08-15
58504,32545,8731,paczka,67,15,34,38021,2021-07-29
58505,32546,17580,paleta,23,34,39,163928,2021-09-07
58506,32546,14544,paleta,85,93,26,91832,2021-09-07
58507,32546,18232,paczka,15,25,95,12185,2021-09-07
58508,32546,17237,list,49,17,13,980,2021-09-07
58509,32547,18575,list,5,14,7,514,2021-10-18
58510,32547,770,paleta,85,95,81,158332,2021-10-18
58511,32548,10653,list,49,30,11,170,2021-08-22
58512,32548,4757,paleta,42,75,54,44078,2021-08-22
58513,32548,13324,paleta,80,92,98,198654,2021-08-22
58514,32548,13819,paczka,31,72,38,1607,2021-08-22
58515,32549,11018,list,18,43,1,302,2021-10-01
58516,32550,14025,paleta,76,25,72,93585,2021-09-04
58517,32551,2464,list,39,6,11,994,2021-03-12
58518,32551,3817,list,8,17,5,589,2021-03-12
58519,32551,4319,list,33,37,6,294,2021-03-12
58520,32552,4333,paczka,62,72,24,15610,2021-03-07
58521,32553,6398,list,37,11,10,461,2021-06-30
58522,32553,2082,list,15,36,10,90,2021-06-30
58523,32553,10202,paleta,88,57,68,78459,2021-06-30
58524,32553,3230,paczka,80,81,66,37467,2021-06-30
58525,32554,1985,list,22,37,4,471,2021-05-04
58526,32555,1784,list,19,34,15,415,2021-07-21
58527,32556,3056,paczka,92,90,33,23191,2021-09-11
58528,32556,5049,paleta,76,29,22,52565,2021-09-11
58529,32557,19651,list,35,41,19,449,2021-07-14
58530,32558,6842,list,11,45,19,407,2021-07-04
58531,32559,18036,list,33,34,4,716,2021-03-12
58532,32559,14578,list,32,10,16,20,2021-03-12
58533,32559,9204,list,39,6,6,574,2021-03-12
58534,32560,13382,list,17,40,13,734,2021-01-26
58535,32561,4942,paczka,54,44,81,41233,2021-03-19
58536,32562,3344,paczka,61,11,3,37761,2021-08-13
58537,32562,15618,list,26,41,8,369,2021-08-13
58538,32563,15763,paleta,45,29,91,103806,2021-03-30
58539,32564,12381,paczka,11,89,1,37109,2021-05-20
58540,32564,2053,paczka,93,14,80,7591,2021-05-20
58541,32564,7776,paczka,20,65,42,47140,2021-05-20
58542,32565,14469,paleta,20,82,52,154323,2021-03-08
58543,32566,19581,list,47,34,9,837,2021-03-14
58544,32566,19376,paleta,83,89,90,154296,2021-03-14
58545,32567,6174,paczka,86,37,86,21629,2021-07-26
58546,32568,592,paczka,41,99,10,19146,2021-04-12
58547,32569,5791,paleta,95,34,79,154962,2021-08-12
58548,32570,16131,list,22,47,11,248,2021-05-06
58549,32570,9453,paleta,21,66,89,32562,2021-05-06
58550,32570,2756,paleta,24,61,84,69401,2021-05-06
58551,32571,11806,list,15,8,3,111,2021-01-13
58552,32572,3513,paleta,23,94,36,171041,2021-08-23
58553,32573,9355,list,47,35,11,329,2021-09-14
58554,32574,11651,list,39,41,3,177,2021-10-03
58555,32574,17781,list,17,15,8,218,2021-10-03
58556,32574,4518,paleta,46,70,88,80474,2021-10-03
58557,32575,203,list,39,17,6,610,2021-08-27
58558,32575,13415,paleta,41,80,95,158550,2021-08-27
58559,32575,15915,paleta,86,66,34,146682,2021-08-27
58560,32576,11589,paczka,37,79,5,43271,2021-07-19
58561,32576,9379,paczka,60,81,82,15272,2021-07-19
58562,32576,16714,paleta,71,21,57,97957,2021-07-19
58563,32576,18087,paleta,73,66,40,155115,2021-07-19
58564,32577,2039,paleta,23,29,42,66516,2021-05-17
58565,32577,4787,list,5,46,14,469,2021-05-17
58566,32577,13094,paleta,33,59,53,74832,2021-05-17
58567,32578,15666,paczka,59,37,93,26013,2021-04-21
58568,32579,7919,paleta,28,90,45,57471,2021-04-21
58569,32579,1182,list,14,42,14,191,2021-04-21
58570,32579,11572,list,14,29,17,513,2021-04-21
58571,32580,11122,paleta,60,92,89,98495,2021-10-28
58572,32581,11006,paleta,60,25,55,194588,2021-10-30
58573,32581,19403,paleta,36,77,42,188462,2021-10-30
58574,32581,1004,list,32,45,16,892,2021-10-30
58575,32582,15954,paczka,60,61,43,781,2021-05-16
58576,32582,6961,paczka,86,18,61,34706,2021-05-16
58577,32582,12122,list,36,26,18,245,2021-05-16
58578,32582,2675,list,21,7,12,357,2021-05-16
58579,32583,11720,paleta,73,32,30,134051,2021-05-04
58580,32584,19885,paczka,70,30,7,5817,2021-07-30
58581,32585,17161,paleta,86,64,20,140720,2021-08-18
58582,32585,8655,paleta,68,49,44,89304,2021-08-18
58583,32585,18440,list,22,45,8,564,2021-08-18
58584,32585,5561,paczka,46,73,16,15705,2021-08-18
58585,32586,15962,list,34,40,4,36,2021-04-09
58586,32587,7753,paczka,40,12,42,41095,2021-08-14
58587,32588,13856,paleta,61,37,57,42243,2021-07-30
58588,32588,14256,paczka,7,75,18,21799,2021-07-30
58589,32588,18968,list,28,40,3,720,2021-07-30
58590,32589,14872,list,30,40,5,173,2021-05-27
58591,32590,19817,paczka,16,93,72,32290,2021-05-15
58592,32591,5883,paleta,54,43,81,190898,2021-05-02
58593,32592,18224,paczka,76,87,30,26417,2021-04-19
58594,32592,14189,list,18,12,9,629,2021-04-19
58595,32592,5666,paczka,97,84,54,26613,2021-04-19
58596,32593,4077,paczka,95,25,59,27766,2021-08-13
58597,32594,8757,list,14,48,1,156,2021-09-18
58598,32594,16207,list,26,47,1,215,2021-09-18
58599,32594,6708,paleta,37,69,95,41034,2021-09-18
58600,32595,8678,list,31,36,4,375,2021-10-15
58601,32595,3717,paleta,24,77,54,27804,2021-10-15
58602,32595,5636,list,13,21,5,877,2021-10-15
58603,32596,14628,list,34,46,3,830,2021-10-17
58604,32596,8770,paczka,7,48,90,40424,2021-10-17
58605,32596,6679,paczka,48,76,90,7796,2021-10-17
58606,32597,148,paczka,96,42,92,49847,2021-03-07
58607,32597,8718,paczka,97,63,41,29117,2021-03-07
58608,32597,6201,list,44,15,15,642,2021-03-07
58609,32597,14944,paczka,98,81,65,16390,2021-03-07
58610,32598,16222,paczka,43,32,34,39613,2021-06-11
58611,32599,3885,paleta,29,86,32,89365,2021-05-17
58612,32599,19119,paleta,84,49,59,103828,2021-05-17
58613,32600,14074,paleta,31,37,52,90556,2021-09-25
58614,32600,3233,list,37,19,8,723,2021-09-25
58615,32601,13299,list,35,5,3,217,2021-07-08
58616,32602,16771,paleta,99,37,90,198444,2021-01-22
58617,32602,8718,paleta,50,89,22,29833,2021-01-22
58618,32602,398,paczka,61,15,28,35017,2021-01-22
58619,32602,1675,paleta,65,95,64,101975,2021-01-22
58620,32603,14744,paczka,30,78,98,21562,2021-10-21
58621,32603,589,paleta,39,96,70,52704,2021-10-21
58622,32603,11873,paczka,40,94,31,12568,2021-10-21
58623,32603,19267,list,47,7,12,430,2021-10-21
58624,32604,12569,paleta,31,87,35,57848,2021-04-14
58625,32604,160,list,37,12,2,572,2021-04-14
58626,32604,19974,paczka,14,69,10,34336,2021-04-14
58627,32604,13723,paleta,44,35,40,112764,2021-04-14
58628,32605,12204,list,7,10,12,516,2021-03-10
58629,32605,12463,paczka,22,24,54,5587,2021-03-10
58630,32606,7580,paczka,64,42,90,16411,2021-03-12
58631,32607,277,paczka,27,49,86,28742,2021-03-12
58632,32608,11946,paczka,62,35,74,1332,2021-01-07
58633,32609,15958,list,15,6,2,695,2021-03-27
58634,32609,11136,paleta,47,98,65,193087,2021-03-27
58635,32609,13470,list,18,33,9,99,2021-03-27
58636,32610,12574,list,16,30,2,442,2021-03-28
58637,32610,2289,list,22,26,4,826,2021-03-28
58638,32610,16223,paczka,89,17,52,40955,2021-03-28
58639,32610,5688,paleta,85,32,29,85821,2021-03-28
58640,32611,14484,paleta,43,62,31,153694,2021-01-05
58641,32612,17380,paczka,74,32,86,8745,2021-01-14
58642,32613,3858,paczka,91,14,11,24133,2021-06-18
58643,32613,19122,list,48,8,13,368,2021-06-18
58644,32613,1531,paczka,40,28,18,34303,2021-06-18
58645,32613,17265,paczka,47,46,40,42362,2021-06-18
58646,32614,325,list,7,43,9,367,2021-03-26
58647,32615,4920,paleta,70,64,38,49766,2021-08-18
58648,32615,13649,list,33,49,6,482,2021-08-18
58649,32615,16216,paczka,62,54,11,1532,2021-08-18
58650,32615,9687,paczka,93,98,5,30854,2021-08-18
58651,32616,19403,paczka,20,86,59,21573,2021-01-29
58652,32617,14821,paczka,88,14,76,37489,2021-08-29
58653,32617,19859,paczka,87,72,45,49114,2021-08-29
58654,32618,9056,list,37,48,4,77,2021-04-05
58655,32619,10678,paleta,68,49,30,41961,2021-09-18
58656,32620,6721,paczka,86,89,91,8167,2021-01-07
58657,32621,3345,paczka,86,65,53,32389,2021-01-08
58658,32622,9735,list,8,28,10,464,2021-10-12
58659,32622,6139,paczka,9,43,45,9821,2021-10-12
58660,32622,11479,paleta,56,73,88,132088,2021-10-12
58661,32622,18913,list,41,8,19,142,2021-10-12
58662,32623,6607,paleta,50,99,52,147212,2021-02-19
58663,32624,9422,list,33,14,3,27,2021-06-27
58664,32624,15576,paleta,85,50,64,36987,2021-06-27
58665,32624,4501,list,28,5,7,501,2021-06-27
58666,32624,4926,paczka,12,71,74,43211,2021-06-27
58667,32625,17082,paczka,89,67,2,44996,2021-06-13
58668,32626,642,list,25,21,15,433,2021-01-13
58669,32627,19651,list,5,44,8,422,2021-07-27
58670,32627,1683,paczka,85,93,94,2581,2021-07-27
58671,32627,3647,paczka,81,88,35,34915,2021-07-27
58672,32628,9976,list,37,47,2,652,2021-08-20
58673,32628,13578,list,36,10,14,92,2021-08-20
58674,32629,3640,list,42,15,3,299,2021-06-07
58675,32629,16284,paleta,88,34,57,165456,2021-06-07
58676,32629,7263,paczka,60,23,59,39558,2021-06-07
58677,32629,14269,paleta,94,25,94,127380,2021-06-07
58678,32630,5218,paczka,28,42,97,18866,2021-10-25
58679,32631,13269,list,32,10,2,196,2021-07-08
58680,32632,7212,paleta,65,39,53,117948,2021-09-21
58681,32632,5144,paleta,86,69,29,72441,2021-09-21
58682,32632,10506,paleta,55,44,70,156741,2021-09-21
58683,32632,12636,paleta,61,24,52,183748,2021-09-21
58684,32633,3058,paczka,10,70,94,48765,2021-02-18
58685,32633,16415,paleta,34,55,47,67743,2021-02-18
58686,32634,2361,paczka,74,77,3,5536,2021-01-11
58687,32635,15207,paczka,98,38,23,44446,2021-03-18
58688,32636,2857,paleta,68,29,66,25912,2021-05-01
58689,32637,16894,list,5,45,14,211,2021-10-23
58690,32638,19887,paczka,27,45,83,13996,2021-04-05
58691,32639,3666,list,44,8,19,673,2021-08-18
58692,32640,14829,list,24,14,1,45,2021-01-31
58693,32640,12226,paczka,31,15,62,34407,2021-01-31
58694,32640,11632,list,20,21,7,69,2021-01-31
58695,32640,2244,paczka,15,97,65,23020,2021-01-31
58696,32641,16626,paczka,46,27,75,32349,2021-10-07
58697,32641,18742,paczka,96,50,47,18903,2021-10-07
58698,32641,12165,paleta,46,28,25,197829,2021-10-07
58699,32641,9370,paleta,87,21,34,174064,2021-10-07
58700,32642,18632,list,9,42,6,214,2021-03-23
58701,32642,18431,list,49,48,18,319,2021-03-23
58702,32642,16161,paczka,84,84,27,44873,2021-03-23
58703,32642,18099,paleta,58,65,26,110904,2021-03-23
58704,32643,19915,paczka,65,28,93,29993,2021-05-09
58705,32643,18187,paleta,27,52,82,117969,2021-05-09
58706,32643,9588,paleta,56,37,31,81278,2021-05-09
58707,32644,3719,list,29,41,3,323,2021-07-20
58708,32645,926,paczka,14,34,33,48569,2021-04-26
58709,32646,7702,paczka,34,14,56,12754,2021-07-13
58710,32646,15507,paleta,89,35,62,196009,2021-07-13
58711,32646,2768,list,46,49,12,354,2021-07-13
58712,32647,9330,paleta,48,23,85,159651,2021-04-19
58713,32647,6319,paleta,43,42,26,174240,2021-04-19
58714,32647,12066,paleta,49,41,61,146175,2021-04-19
58715,32648,1832,paleta,72,67,89,199398,2021-01-30
58716,32649,352,list,27,28,9,263,2021-09-04
58717,32649,5660,list,39,26,11,689,2021-09-04
58718,32649,6293,paleta,79,95,93,31498,2021-09-04
58719,32649,1452,paczka,77,91,21,44122,2021-09-04
58720,32650,5421,paleta,97,54,60,175985,2021-09-25
58721,32650,10098,list,29,12,9,566,2021-09-25
58722,32651,18076,paczka,39,85,52,24479,2021-01-10
58723,32651,5419,paleta,61,60,73,140141,2021-01-10
58724,32651,7902,paleta,64,52,85,112444,2021-01-10
58725,32652,4840,paczka,84,20,33,13650,2021-01-18
58726,32653,2362,list,38,20,2,30,2021-02-09
58727,32654,10805,list,42,42,1,435,2021-06-08
58728,32655,12925,list,44,11,1,596,2021-05-30
58729,32656,6109,list,8,14,16,49,2021-07-30
58730,32656,19537,paczka,33,60,43,6492,2021-07-30
58731,32656,7051,paleta,27,48,68,183312,2021-07-30
58732,32656,7987,paczka,16,80,91,37040,2021-07-30
58733,32657,12019,paczka,41,85,43,38826,2021-06-24
58734,32658,14318,paczka,21,26,90,13551,2021-05-23
58735,32658,8365,list,19,37,10,875,2021-05-23
58736,32659,6063,paczka,96,80,7,2201,2021-04-30
58737,32659,15697,paczka,44,26,37,2114,2021-04-30
58738,32659,2520,list,46,41,4,759,2021-04-30
58739,32659,13734,list,6,9,18,880,2021-04-30
58740,32660,7875,paczka,69,86,66,31643,2021-01-21
58741,32661,8765,paleta,20,39,69,134691,2021-04-19
58742,32661,18365,paczka,96,66,51,28503,2021-04-19
58743,32661,8308,paczka,21,30,82,11132,2021-04-19
58744,32662,16142,list,49,25,10,558,2021-04-17
58745,32662,3578,paleta,33,26,24,110384,2021-04-17
58746,32662,16564,paczka,43,41,97,13081,2021-04-17
58747,32662,892,list,15,27,11,479,2021-04-17
58748,32663,19563,paleta,97,50,96,179257,2021-10-24
58749,32664,18720,paleta,25,52,35,77450,2021-05-19
58750,32664,13098,paczka,69,14,92,4248,2021-05-19
58751,32665,15224,paleta,49,48,30,60612,2021-09-22
58752,32666,18307,paleta,54,80,23,133487,2021-08-18
58753,32667,10177,paleta,53,43,77,187302,2021-05-17
58754,32667,14723,paczka,20,58,6,19863,2021-05-17
58755,32667,971,paczka,60,54,1,19483,2021-05-17
58756,32667,11106,paleta,47,50,55,94424,2021-05-17
58757,32668,5041,paleta,96,20,38,115560,2021-05-02
58758,32669,4385,paleta,26,66,25,37196,2021-10-06
58759,32669,15115,paczka,16,25,34,17710,2021-10-06
58760,32669,2747,list,40,14,12,340,2021-10-06
58761,32669,10252,list,10,32,3,284,2021-10-06
58762,32670,5344,list,16,23,7,177,2021-08-09
58763,32670,4418,paleta,31,52,46,101452,2021-08-09
58764,32670,1134,list,49,7,14,609,2021-08-09
58765,32671,14374,paczka,38,56,67,1696,2021-09-25
58766,32672,6758,list,28,36,18,905,2021-10-08
58767,32673,16538,list,44,8,17,613,2021-10-03
58768,32674,6514,paleta,48,26,34,183068,2021-07-04
58769,32675,13801,paczka,95,23,70,26130,2021-01-29
58770,32675,1015,paczka,97,96,33,14316,2021-01-29
58771,32675,2362,paleta,49,56,44,113962,2021-01-29
58772,32676,9184,paczka,7,42,15,32317,2021-04-17
58773,32676,13928,paleta,93,74,35,175149,2021-04-17
58774,32676,14678,list,45,19,9,488,2021-04-17
58775,32676,4128,paczka,91,94,41,33132,2021-04-17
58776,32677,18141,paleta,91,39,24,38766,2021-06-24
58777,32677,13812,list,22,46,2,12,2021-06-24
58778,32677,7681,paleta,52,42,56,61444,2021-06-24
58779,32677,6277,list,19,32,19,985,2021-06-24
58780,32678,16339,paleta,43,81,22,40810,2021-03-13
58781,32678,16824,list,5,7,6,45,2021-03-13
58782,32678,1917,paczka,84,60,50,35444,2021-03-13
58783,32678,8701,paleta,20,95,42,197879,2021-03-13
58784,32679,7636,paczka,67,40,1,27265,2021-07-28
58785,32679,9388,paleta,61,22,51,128488,2021-07-28
58786,32680,17429,paleta,49,37,34,48620,2021-01-19
58787,32681,5578,paczka,5,46,3,5542,2021-05-31
58788,32681,6915,paleta,96,98,74,73114,2021-05-31
58789,32681,10503,list,44,10,15,600,2021-05-31
58790,32682,11806,list,14,39,18,755,2021-07-21
58791,32683,11685,paczka,56,97,79,22882,2021-03-14
58792,32684,3449,list,46,7,14,355,2021-07-22
58793,32685,19983,paleta,29,91,92,160235,2021-10-02
58794,32686,12666,list,40,22,8,48,2021-03-29
58795,32687,7144,list,37,25,5,21,2021-03-04
58796,32688,1718,paczka,69,31,78,45911,2021-05-25
58797,32689,7002,paczka,73,22,83,28126,2021-01-18
58798,32690,49,paleta,44,90,94,71678,2021-08-30
58799,32691,3643,paczka,22,22,37,17326,2021-03-23
58800,32692,8019,paleta,71,37,77,117809,2021-03-27
58801,32692,9271,paczka,76,33,83,31996,2021-03-27
58802,32693,16005,paczka,70,99,11,39479,2021-06-20
58803,32694,13820,list,28,24,4,556,2021-03-24
58804,32695,2962,list,18,28,12,332,2021-10-13
58805,32696,8596,list,36,11,5,289,2021-01-14
58806,32696,15126,paleta,69,38,99,192366,2021-01-14
58807,32696,12219,paczka,23,69,48,797,2021-01-14
58808,32697,4924,paczka,18,49,15,39329,2021-05-29
58809,32697,9639,paleta,87,99,55,147642,2021-05-29
58810,32697,14793,paczka,63,9,90,41314,2021-05-29
58811,32698,6372,paczka,70,66,21,48425,2021-09-14
58812,32698,15010,list,30,21,4,271,2021-09-14
58813,32698,18474,paleta,38,77,34,109868,2021-09-14
58814,32698,19696,paczka,31,95,56,9844,2021-09-14
58815,32699,11584,paczka,75,7,18,28370,2021-06-07
58816,32700,18532,paleta,49,76,24,155850,2021-05-16
58817,32701,19662,paczka,16,43,14,44034,2021-04-10
58818,32702,17569,paleta,43,32,32,25001,2021-05-15
58819,32703,4371,paczka,21,36,29,27478,2021-10-02
58820,32703,18768,list,47,22,1,674,2021-10-02
58821,32703,2967,paczka,50,11,32,35392,2021-10-02
58822,32703,12950,list,13,46,5,541,2021-10-02
58823,32704,2591,paczka,94,87,10,6869,2021-03-21
58824,32704,1386,paczka,42,53,94,17163,2021-03-21
58825,32704,10170,paczka,63,26,86,5751,2021-03-21
58826,32705,9461,paczka,67,55,12,25829,2021-09-01
58827,32706,100,paleta,44,98,24,116931,2021-09-22
58828,32707,8699,paczka,64,11,79,14880,2021-02-11
58829,32708,8597,list,15,15,11,174,2021-09-30
58830,32709,11650,list,34,46,10,687,2021-04-13
58831,32710,1257,paczka,42,20,28,44429,2021-04-30
58832,32711,5718,paczka,50,42,51,45470,2021-04-20
58833,32711,7116,paleta,57,98,63,197033,2021-04-20
58834,32711,4475,paleta,34,50,51,60979,2021-04-20
58835,32712,18160,paleta,63,35,31,151802,2021-07-31
58836,32713,14281,paleta,57,46,36,134999,2021-05-15
58837,32714,7196,list,49,20,18,522,2021-03-08
58838,32714,13392,paczka,24,80,95,39763,2021-03-08
58839,32714,11103,paleta,99,29,49,72889,2021-03-08
58840,32714,2581,list,13,27,2,17,2021-03-08
58841,32715,15290,list,48,37,17,556,2021-03-21
58842,32715,15963,paleta,65,60,68,110086,2021-03-21
58843,32715,2192,paleta,48,71,76,131541,2021-03-21
58844,32715,289,list,15,25,9,763,2021-03-21
58845,32716,16471,list,10,35,8,23,2021-07-17
58846,32717,15775,paleta,48,95,46,66626,2021-10-08
58847,32717,13046,list,20,38,7,741,2021-10-08
58848,32717,13223,paczka,44,37,67,31765,2021-10-08
58849,32718,16448,list,37,28,1,510,2021-05-24
58850,32718,7928,list,7,44,10,855,2021-05-24
58851,32718,18347,paleta,72,76,82,27027,2021-05-24
58852,32718,2378,paczka,90,54,72,42701,2021-05-24
58853,32719,15871,paczka,24,37,52,33175,2021-09-07
58854,32720,13694,paczka,6,28,52,30563,2021-07-10
58855,32721,14630,list,37,22,2,456,2021-09-10
58856,32721,7519,list,34,15,5,493,2021-09-10
58857,32722,6352,paczka,71,22,42,4569,2021-05-17
58858,32723,1166,paczka,33,53,15,48563,2021-01-28
58859,32723,18199,paczka,38,11,75,47530,2021-01-28
58860,32724,5287,paleta,70,92,72,161964,2021-06-07
58861,32725,18527,list,30,46,5,459,2021-06-10
58862,32726,7633,paczka,66,36,54,15550,2021-05-17
