ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
13011,7308,192,paczka,72,74,14,21189,2021-04-08
13012,7309,4536,list,33,14,16,224,2021-08-01
13013,7310,4105,paleta,21,67,60,90257,2021-08-24
13014,7311,3576,paleta,20,71,40,107947,2021-08-18
13015,7312,1685,list,38,44,17,773,2021-09-29
13016,7313,3058,list,48,36,5,511,2021-06-12
13017,7314,4878,paczka,76,69,73,2023,2021-05-25
13018,7315,726,list,12,10,10,162,2021-05-25
13019,7315,1671,list,46,34,12,186,2021-05-25
13020,7315,1128,list,9,47,16,106,2021-05-25
13021,7315,1579,paczka,34,49,12,8919,2021-05-25
13022,7316,4846,paleta,30,68,57,100757,2021-04-14
13023,7316,4105,list,49,24,9,418,2021-04-14
13024,7317,2165,list,11,43,16,428,2021-03-29
13025,7318,1327,paleta,20,84,63,109828,2021-04-27
13026,7319,624,paleta,70,77,98,95886,2021-03-01
13027,7319,4574,paleta,39,54,58,103678,2021-03-01
13028,7319,4399,list,14,46,13,282,2021-03-01
13029,7319,717,paczka,98,78,49,4767,2021-03-01
13030,7320,2621,paleta,32,31,31,187547,2021-05-12
13031,7320,1567,paleta,91,46,36,172448,2021-05-12
13032,7320,950,paczka,46,56,89,42668,2021-05-12
13033,7321,3234,paleta,21,78,63,106167,2021-06-23
13034,7322,1212,paczka,72,89,56,13614,2021-04-17
13035,7323,3520,list,6,21,7,295,2021-04-08
13036,7324,450,list,23,42,19,272,2021-07-20
13037,7325,4489,paleta,83,32,20,135954,2021-02-17
13038,7326,863,paczka,74,78,1,49638,2021-07-26
13039,7326,1077,list,48,45,11,729,2021-07-26
13040,7327,2458,paczka,7,69,47,39676,2021-09-13
13041,7328,336,paleta,70,79,79,71005,2021-03-02
13042,7328,2841,paleta,33,75,27,66868,2021-03-02
13043,7328,1388,list,48,47,5,370,2021-03-02
13044,7328,4039,paczka,60,84,93,22793,2021-03-02
13045,7329,4005,paczka,46,78,2,27148,2021-10-29
13046,7329,3987,paleta,97,83,21,139178,2021-10-29
13047,7329,2967,paleta,94,66,80,156126,2021-10-29
13048,7330,984,paczka,93,41,2,5948,2021-02-16
13049,7330,1521,list,37,15,15,518,2021-02-16
13050,7331,3925,paleta,84,84,59,68957,2021-04-07
13051,7331,1416,paleta,45,58,69,110663,2021-04-07
13052,7331,1466,paczka,92,44,82,6279,2021-04-07
13053,7331,4586,paleta,51,66,51,157449,2021-04-07
13054,7332,1844,paleta,60,46,62,43314,2021-01-29
13055,7332,2290,paczka,37,36,50,38776,2021-01-29
13056,7333,2966,list,10,46,9,686,2021-10-11
13057,7334,2692,paczka,86,91,5,22568,2021-04-12
13058,7335,313,list,18,8,9,547,2021-08-25
13059,7335,1099,paleta,44,38,21,124521,2021-08-25
13060,7335,2037,paczka,9,42,90,49151,2021-08-25
13061,7336,4610,paleta,74,52,52,111760,2021-02-02
13062,7337,2263,paczka,81,71,89,16382,2021-07-12
13063,7338,3572,paczka,31,67,97,32180,2021-06-11
13064,7338,1050,paleta,52,97,53,88198,2021-06-11
13065,7339,1318,paczka,91,32,96,2310,2021-08-14
13066,7340,2036,paleta,67,38,39,94017,2021-06-23
13067,7341,4363,list,35,25,19,603,2021-02-22
13068,7341,779,list,40,46,7,688,2021-02-22
13069,7341,2641,paleta,73,47,27,148510,2021-02-22
13070,7341,818,paczka,61,36,83,21355,2021-02-22
13071,7342,1780,list,6,18,9,95,2021-03-22
13072,7343,4826,list,32,17,13,514,2021-05-20
13073,7343,1079,paleta,69,48,20,195056,2021-05-20
13074,7343,2057,paleta,26,68,27,157734,2021-05-20
13075,7344,4916,paleta,25,83,74,121066,2021-01-09
13076,7345,1531,list,39,9,8,525,2021-06-23
13077,7346,4403,paczka,8,62,54,16177,2021-09-23
13078,7347,3782,paczka,57,5,98,20155,2021-08-09
13079,7348,3019,paleta,35,32,93,51997,2021-01-26
13080,7349,2909,list,43,19,19,202,2021-07-23
13081,7349,1474,list,36,12,19,914,2021-07-23
13082,7350,2615,paleta,69,44,27,136832,2021-09-04
13083,7350,2433,list,34,12,1,350,2021-09-04
13084,7350,1980,paleta,28,20,29,74726,2021-09-04
13085,7350,2835,paleta,75,74,95,103899,2021-09-04
13086,7351,2388,paczka,49,38,97,14273,2021-10-23
13087,7352,2124,paleta,30,61,54,90510,2021-08-21
13088,7353,2426,paczka,13,23,54,8047,2021-10-17
13089,7354,1213,paleta,23,63,54,48793,2021-03-03
13090,7354,1875,paczka,90,80,87,12571,2021-03-03
13091,7354,2589,paleta,88,91,91,180583,2021-03-03
13092,7354,1827,paleta,95,88,82,92218,2021-03-03
13093,7355,4076,list,16,20,5,541,2021-09-28
13094,7356,1404,list,37,44,18,8,2021-09-05
13095,7357,1273,paleta,79,60,94,190008,2021-03-03
13096,7358,1198,paczka,78,14,36,30103,2021-05-20
13097,7358,2467,paleta,55,65,42,180903,2021-05-20
13098,7358,4056,paczka,80,9,13,49009,2021-05-20
13099,7359,3155,paczka,28,84,84,10485,2021-05-31
13100,7359,3562,paleta,36,42,20,115342,2021-05-31
13101,7359,48,list,23,28,7,127,2021-05-31
13102,7359,2259,paleta,33,63,66,192104,2021-05-31
13103,7360,559,paleta,71,82,81,114032,2021-03-27
13104,7360,2703,paczka,22,37,62,5506,2021-03-27
13105,7361,4962,paleta,27,27,61,26213,2021-04-07
13106,7361,3715,paczka,36,98,89,31413,2021-04-07
13107,7361,1877,list,10,48,7,953,2021-04-07
13108,7361,2943,paczka,14,54,54,35975,2021-04-07
13109,7362,2530,paleta,24,79,47,172247,2021-08-26
13110,7363,1941,list,13,20,3,863,2021-08-21
13111,7363,4492,paczka,55,31,98,44314,2021-08-21
13112,7363,3505,paczka,21,87,21,24748,2021-08-21
13113,7364,895,list,9,25,4,729,2021-03-22
13114,7364,2542,paczka,47,56,45,36666,2021-03-22
13115,7364,3174,list,38,29,2,263,2021-03-22
13116,7364,3360,paleta,38,73,49,175014,2021-03-22
13117,7365,1393,list,9,16,2,825,2021-04-27
13118,7365,2641,paczka,18,93,94,38329,2021-04-27
13119,7365,4427,list,28,44,13,624,2021-04-27
13120,7365,1642,paleta,60,59,53,63312,2021-04-27
13121,7366,1077,list,9,44,8,650,2021-06-23
13122,7367,583,paczka,26,72,30,5184,2021-07-01
13123,7367,4910,paleta,21,27,91,117391,2021-07-01
13124,7367,69,paleta,21,22,54,63497,2021-07-01
13125,7367,560,list,29,6,16,843,2021-07-01
13126,7368,4339,list,25,49,4,17,2021-01-16
13127,7369,497,paleta,71,35,66,190068,2021-10-14
13128,7370,8,list,5,11,19,78,2021-03-21
13129,7371,4665,paczka,85,7,7,29366,2021-02-18
13130,7371,3374,paczka,20,50,79,21853,2021-02-18
13131,7372,695,list,25,7,12,238,2021-06-20
13132,7373,2536,paleta,22,30,52,147030,2021-07-28
13133,7373,4857,paczka,57,23,51,4951,2021-07-28
13134,7373,85,paleta,93,56,92,168308,2021-07-28
13135,7373,207,paleta,58,82,57,77389,2021-07-28
13136,7374,448,list,47,24,5,517,2021-05-05
13137,7374,2111,list,34,41,11,76,2021-05-05
13138,7374,4321,list,16,9,12,493,2021-05-05
13139,7375,1710,paleta,70,40,33,131384,2021-04-15
13140,7375,549,list,35,12,8,508,2021-04-15
13141,7375,816,list,31,5,1,990,2021-04-15
13142,7376,2853,paczka,54,84,49,31990,2021-09-09
13143,7377,4369,list,34,44,11,281,2021-04-24
13144,7378,93,paleta,85,92,45,99349,2021-09-21
13145,7378,854,paleta,48,88,20,196093,2021-09-21
13146,7378,2756,list,36,36,1,318,2021-09-21
13147,7379,806,paczka,50,69,71,9055,2021-01-13
13148,7380,1045,paczka,22,88,63,43075,2021-07-09
13149,7380,1902,paleta,48,76,98,186846,2021-07-09
13150,7380,2979,paleta,68,65,44,68025,2021-07-09
13151,7381,3970,paczka,22,83,43,24389,2021-07-08
13152,7381,4808,paczka,35,33,1,34394,2021-07-08
13153,7381,108,list,25,19,1,308,2021-07-08
13154,7382,1485,list,6,38,4,192,2021-05-05
13155,7383,1213,list,45,15,7,580,2021-06-11
13156,7384,1948,paleta,72,95,86,36624,2021-08-11
13157,7385,2978,paleta,69,40,42,117338,2021-03-11
13158,7385,2469,paczka,63,68,65,4019,2021-03-11
13159,7385,4337,list,26,13,5,716,2021-03-11
13160,7385,2974,list,42,31,3,695,2021-03-11
13161,7386,4261,paleta,50,41,52,73768,2021-09-20
13162,7387,4558,paczka,43,94,19,16409,2021-02-01
13163,7388,971,paczka,52,26,52,43875,2021-05-05
13164,7388,4888,paleta,54,27,33,194033,2021-05-05
13165,7389,2848,paczka,35,5,12,18067,2021-10-13
13166,7389,3809,paleta,25,76,52,92642,2021-10-13
13167,7389,281,list,43,44,13,774,2021-10-13
13168,7390,4910,list,20,47,1,252,2021-10-20
13169,7390,1169,list,22,25,11,502,2021-10-20
13170,7390,3630,list,14,8,8,648,2021-10-20
13171,7390,5,paleta,21,76,24,80661,2021-10-20
13172,7391,4476,paleta,34,70,87,138794,2021-08-21
13173,7391,4901,paleta,62,25,84,111742,2021-08-21
13174,7391,3898,list,22,31,15,106,2021-08-21
13175,7391,1556,paleta,31,66,20,177457,2021-08-21
13176,7392,4368,paczka,69,18,90,47230,2021-06-17
13177,7392,4132,paczka,52,96,94,2529,2021-06-17
13178,7392,4528,paczka,78,44,19,12048,2021-06-17
13179,7392,3826,paleta,58,35,23,136397,2021-06-17
13180,7393,4653,list,6,15,6,933,2021-04-03
13181,7394,2740,paleta,52,64,80,195211,2021-04-30
13182,7394,2677,paczka,55,79,22,30011,2021-04-30
13183,7394,4700,paczka,49,10,31,20235,2021-04-30
13184,7394,4714,paleta,88,92,48,132012,2021-04-30
13185,7395,3920,paleta,93,44,42,189810,2021-03-09
13186,7396,68,paleta,89,93,77,51858,2021-09-25
13187,7396,576,paczka,29,94,97,18218,2021-09-25
13188,7396,2017,list,23,10,8,651,2021-09-25
13189,7396,708,paczka,35,7,81,36109,2021-09-25
13190,7397,1796,list,7,11,10,500,2021-01-19
13191,7398,2767,list,25,41,17,798,2021-10-04
13192,7398,2336,paleta,77,23,27,95603,2021-10-04
13193,7399,3067,list,15,15,7,132,2021-01-20
13194,7400,3427,list,32,8,19,92,2021-10-01
13195,7400,4890,paleta,32,70,44,45549,2021-10-01
13196,7400,2492,paleta,70,71,62,84509,2021-10-01
13197,7401,2268,paczka,43,78,30,48441,2021-08-11
13198,7401,731,paczka,30,86,93,29516,2021-08-11
13199,7402,1916,list,45,13,5,56,2021-07-01
13200,7402,2012,paleta,61,81,66,131298,2021-07-01
13201,7402,2388,paczka,26,66,48,8153,2021-07-01
13202,7403,1855,paczka,69,51,81,42397,2021-07-12
13203,7404,3778,paczka,8,97,50,27511,2021-08-02
13204,7405,3531,paleta,60,87,21,40116,2021-07-30
13205,7405,2187,paczka,70,55,67,48579,2021-07-30
13206,7405,3887,paczka,48,11,13,1660,2021-07-30
13207,7405,3307,list,44,32,10,748,2021-07-30
13208,7406,4881,list,8,5,1,432,2021-05-09
13209,7407,1576,list,36,25,7,393,2021-10-04
13210,7408,3453,list,49,21,12,391,2021-02-02
13211,7408,2006,list,20,34,14,215,2021-02-02
13212,7409,3803,paczka,42,64,76,1140,2021-02-16
13213,7410,3478,paleta,51,97,46,185993,2021-07-07
13214,7411,1930,paczka,6,54,97,32469,2021-08-24
13215,7412,1164,paleta,30,97,58,153184,2021-02-23
13216,7412,4478,paczka,21,7,26,33447,2021-02-23
13217,7413,436,paleta,87,67,37,67351,2021-03-21
13218,7413,164,paleta,45,83,71,75991,2021-03-21
13219,7413,1058,paleta,38,71,88,129003,2021-03-21
13220,7414,3948,paleta,54,53,99,50121,2021-03-21
13221,7414,3860,paleta,99,76,93,50469,2021-03-21
13222,7414,1483,list,8,17,7,706,2021-03-21
13223,7414,2656,list,37,10,13,696,2021-03-21
13224,7415,3401,list,44,41,2,462,2021-01-28
13225,7416,3347,paleta,73,47,54,119749,2021-09-26
13226,7417,1070,list,15,7,3,311,2021-09-20
13227,7417,3189,list,23,42,13,896,2021-09-20
13228,7418,3528,paczka,67,75,56,47363,2021-08-07
13229,7419,930,paleta,74,37,60,114919,2021-07-13
13230,7419,4784,paczka,50,81,22,33492,2021-07-13
13231,7419,2587,list,47,33,16,296,2021-07-13
13232,7420,2299,list,40,30,15,467,2021-03-15
13233,7420,1517,paleta,94,29,39,159602,2021-03-15
13234,7420,3959,paczka,68,25,62,28442,2021-03-15
13235,7421,3963,paleta,85,56,87,31998,2021-03-21
13236,7421,4955,paleta,78,33,48,159667,2021-03-21
13237,7421,1205,paleta,91,90,45,76002,2021-03-21
13238,7421,3780,paleta,53,54,87,129500,2021-03-21
13239,7422,4266,paleta,59,47,84,55124,2021-05-21
13240,7422,1667,paleta,47,79,86,74095,2021-05-21
13241,7422,264,list,27,43,9,776,2021-05-21
13242,7422,2223,paczka,9,5,5,14747,2021-05-21
13243,7423,3176,paleta,30,79,41,151667,2021-03-16
13244,7424,3651,paczka,39,50,93,48455,2021-01-01
13245,7425,1855,paleta,97,81,77,126153,2021-02-13
13246,7425,3,paczka,65,64,57,24829,2021-02-13
13247,7425,3754,paczka,66,12,52,18792,2021-02-13
13248,7425,3576,paleta,80,93,51,169781,2021-02-13
13249,7426,3602,paczka,88,33,48,8901,2021-08-25
13250,7427,3405,paczka,69,80,80,8455,2021-09-03
13251,7428,3526,paczka,23,88,36,2854,2021-05-08
13252,7428,4080,list,21,6,3,715,2021-05-08
13253,7428,1558,list,48,7,2,350,2021-05-08
13254,7429,4657,paczka,18,95,75,20408,2021-10-12
13255,7429,4400,paczka,49,82,94,15575,2021-10-12
13256,7429,1726,paleta,81,51,99,46404,2021-10-12
13257,7429,560,paleta,52,81,64,65413,2021-10-12
13258,7430,4940,paczka,70,34,50,16671,2021-05-18
13259,7431,616,paleta,21,40,39,36120,2021-10-17
13260,7431,3741,paleta,41,26,58,82804,2021-10-17
13261,7431,512,paleta,52,61,91,71885,2021-10-17
13262,7432,3718,paleta,56,69,52,144962,2021-10-07
13263,7433,2878,paleta,85,25,67,149783,2021-07-26
13264,7433,2826,paleta,73,40,39,146882,2021-07-26
13265,7433,187,list,25,45,2,781,2021-07-26
13266,7433,2699,paczka,36,46,35,2624,2021-07-26
13267,7434,1513,list,22,28,18,175,2021-04-14
13268,7435,1698,list,36,6,12,101,2021-09-18
13269,7436,2418,list,36,14,3,558,2021-06-12
13270,7437,3630,paczka,41,33,17,10260,2021-05-03
13271,7438,4067,list,26,12,3,874,2021-10-18
13272,7439,4006,paczka,78,67,74,41709,2021-10-02
13273,7440,197,paczka,13,21,71,6626,2021-01-26
13274,7441,1498,paleta,71,92,85,55369,2021-10-04
13275,7442,3886,list,9,43,12,408,2021-05-02
13276,7443,704,paleta,28,76,56,60922,2021-09-01
13277,7444,1049,paleta,29,63,64,141565,2021-02-10
13278,7445,3126,paczka,35,50,94,44709,2021-02-08
13279,7446,4697,paleta,93,62,92,48574,2021-02-10
13280,7447,4430,paleta,62,37,54,82607,2021-05-07
13281,7448,4871,list,19,29,5,873,2021-10-28
13282,7449,2988,paczka,32,75,44,14352,2021-03-01
13283,7450,1847,paczka,41,98,66,33372,2021-03-08
13284,7451,3853,paczka,85,98,36,31475,2021-07-10
13285,7452,1198,list,25,48,14,331,2021-05-27
13286,7453,1421,paleta,98,69,81,56381,2021-08-13
13287,7453,899,list,39,33,8,473,2021-08-13
13288,7454,2881,list,9,21,16,739,2021-02-14
13289,7454,3918,paczka,58,94,4,16597,2021-02-14
13290,7454,3494,paczka,49,45,66,20104,2021-02-14
13291,7454,959,list,39,30,6,866,2021-02-14
13292,7455,925,list,40,12,7,525,2021-03-16
13293,7455,623,paleta,76,72,71,157466,2021-03-16
13294,7455,1358,paleta,52,81,35,158690,2021-03-16
13295,7456,2175,paleta,61,22,85,185818,2021-10-26
13296,7457,472,list,35,33,8,282,2021-03-21
13297,7457,4669,list,37,10,10,46,2021-03-21
13298,7457,1756,list,15,47,19,730,2021-03-21
13299,7458,2923,list,15,23,19,401,2021-09-14
13300,7459,726,paczka,46,77,90,21931,2021-08-15
13301,7460,2490,list,15,19,9,778,2021-05-21
13302,7460,1462,list,19,36,4,341,2021-05-21
13303,7460,4526,paczka,68,20,71,14949,2021-05-21
13304,7460,4045,list,40,43,2,230,2021-05-21
13305,7461,1504,paczka,54,67,83,44319,2021-06-17
13306,7461,2736,list,31,14,10,680,2021-06-17
13307,7461,1114,paleta,38,65,90,127571,2021-06-17
13308,7462,2243,paczka,11,16,70,48823,2021-05-06
13309,7463,2259,paleta,28,91,45,179253,2021-04-18
13310,7464,2446,paczka,5,18,81,20498,2021-03-25
13311,7465,4158,list,6,11,19,829,2021-06-28
13312,7466,3937,list,26,21,7,712,2021-03-25
13313,7467,2358,paleta,29,82,61,89451,2021-10-10
13314,7468,1270,paczka,97,80,26,934,2021-10-18
13315,7468,4875,list,5,14,3,953,2021-10-18
13316,7468,119,paczka,51,56,9,18345,2021-10-18
13317,7469,1263,paczka,88,58,41,19544,2021-08-05
13318,7469,2695,list,48,26,17,535,2021-08-05
13319,7470,823,paczka,87,80,3,12222,2021-05-04
13320,7470,3476,paleta,84,73,51,142162,2021-05-04
13321,7471,4198,list,48,32,1,587,2021-04-18
13322,7472,878,paczka,17,85,31,32877,2021-07-24
13323,7473,260,paleta,92,64,92,61296,2021-09-21
13324,7473,900,list,10,48,10,335,2021-09-21
13325,7474,2411,list,9,27,8,178,2021-05-21
13326,7475,2007,paczka,36,25,18,15135,2021-07-02
13327,7476,3523,paleta,66,28,90,139674,2021-03-16
13328,7477,255,paczka,36,69,49,26852,2021-09-30
13329,7478,3782,paczka,14,12,95,8446,2021-06-21
13330,7478,611,paczka,57,99,9,25373,2021-06-21
13331,7478,2414,paleta,54,88,55,95501,2021-06-21
13332,7478,3299,list,28,41,10,279,2021-06-21
13333,7479,1143,paleta,93,40,34,120864,2021-06-23
13334,7479,826,list,29,13,12,844,2021-06-23
13335,7479,2552,paleta,53,60,42,52317,2021-06-23
13336,7480,726,list,30,5,11,139,2021-02-07
13337,7480,4848,list,38,25,17,435,2021-02-07
13338,7480,319,paczka,8,39,13,28011,2021-02-07
13339,7481,2919,paleta,26,98,59,133847,2021-09-08
13340,7482,3953,paleta,31,85,75,68244,2021-08-09
13341,7483,4516,paczka,33,78,69,36924,2021-08-09
13342,7484,2801,paczka,55,76,45,17259,2021-01-14
13343,7485,4864,paleta,30,86,22,199500,2021-03-05
13344,7486,1957,list,31,15,11,241,2021-08-11
13345,7487,3068,list,6,44,13,920,2021-01-17
13346,7488,72,list,24,44,18,797,2021-04-23
13347,7489,3632,paczka,68,83,33,38165,2021-09-13
13348,7490,4899,paleta,64,93,56,96407,2021-08-02
13349,7491,284,paleta,35,54,38,30833,2021-05-04
13350,7492,1800,paczka,38,44,13,39850,2021-09-24
13351,7492,1458,paczka,9,35,97,41825,2021-09-24
13352,7492,1872,list,38,39,9,841,2021-09-24
13353,7493,4015,paczka,20,30,38,10906,2021-01-30
13354,7493,1702,paleta,32,84,37,92376,2021-01-30
13355,7493,2373,paleta,34,93,84,107136,2021-01-30
13356,7494,467,paleta,91,69,47,171959,2021-05-21
13357,7495,2157,list,39,25,13,931,2021-01-05
13358,7495,725,paczka,63,55,58,47564,2021-01-05
13359,7495,1840,paczka,75,9,35,20100,2021-01-05
13360,7495,1316,paczka,58,90,22,39932,2021-01-05
13361,7496,4462,list,28,20,8,501,2021-03-13
13362,7496,715,list,22,11,17,195,2021-03-13
13363,7496,2055,list,36,47,17,944,2021-03-13
13364,7497,4177,paleta,76,46,39,96426,2021-01-25
13365,7498,3637,paczka,14,86,11,21756,2021-02-13
13366,7499,815,paczka,38,65,94,5216,2021-04-09
13367,7500,1445,paleta,87,35,65,103797,2021-03-28
13368,7500,151,list,33,40,2,887,2021-03-28
13369,7500,223,list,25,44,15,948,2021-03-28
13370,7500,1557,list,13,39,9,256,2021-03-28
13371,7501,1810,paczka,16,81,32,43132,2021-09-27
13372,7502,3495,list,47,45,14,209,2021-08-12
13373,7503,1032,list,5,25,17,573,2021-05-05
13374,7504,4912,paczka,26,94,29,48838,2021-03-16
13375,7504,2477,paleta,58,75,92,46054,2021-03-16
13376,7505,4877,list,24,21,17,57,2021-01-22
13377,7505,4967,paczka,13,26,41,2441,2021-01-22
13378,7505,4479,list,44,35,14,107,2021-01-22
13379,7506,1184,paczka,60,65,89,33569,2021-04-21
13380,7507,1423,list,42,15,18,253,2021-07-22
13381,7507,2775,paczka,68,72,43,6114,2021-07-22
13382,7507,2598,paleta,35,57,89,186587,2021-07-22
13383,7507,759,paleta,56,64,27,37113,2021-07-22
13384,7508,2495,paczka,98,95,82,2542,2021-04-21
13385,7509,3701,paleta,73,87,95,48509,2021-01-15
13386,7510,1875,list,49,49,8,876,2021-06-08
13387,7511,1603,paleta,56,31,35,133152,2021-09-19
13388,7512,308,list,49,25,1,573,2021-01-06
13389,7513,2746,list,35,14,9,109,2021-08-25
13390,7513,4322,paleta,76,37,96,199136,2021-08-25
13391,7513,3124,list,28,42,18,196,2021-08-25
13392,7513,1585,list,21,27,10,73,2021-08-25
13393,7514,1569,list,16,40,12,966,2021-06-06
13394,7514,4952,list,46,24,8,661,2021-06-06
13395,7514,3877,paczka,13,79,75,12499,2021-06-06
13396,7515,1452,paleta,22,80,51,56000,2021-03-15
13397,7516,3914,paczka,9,88,15,1149,2021-07-09
13398,7516,3318,list,30,40,16,407,2021-07-09
13399,7517,2682,list,16,24,16,441,2021-03-30
13400,7517,2547,paleta,72,40,68,140616,2021-03-30
13401,7517,4875,paleta,73,24,68,142293,2021-03-30
13402,7518,4543,paleta,63,57,22,25118,2021-09-01
13403,7519,4240,paleta,95,71,38,146792,2021-01-02
13404,7520,327,list,16,8,6,495,2021-02-15
13405,7521,355,list,27,25,17,684,2021-02-11
13406,7522,4256,list,38,47,17,3,2021-05-06
13407,7523,2741,paczka,50,92,38,36338,2021-08-11
13408,7523,2858,list,6,47,15,166,2021-08-11
13409,7524,2278,paczka,87,70,24,2057,2021-05-16
13410,7525,535,paleta,45,69,80,68509,2021-05-18
13411,7526,1484,paczka,85,58,19,7019,2021-02-26
13412,7527,3379,paczka,35,11,41,34524,2021-01-13
13413,7528,4401,paleta,72,38,66,171584,2021-09-28
13414,7528,4170,list,10,42,1,788,2021-09-28
13415,7528,169,paczka,15,23,30,19147,2021-09-28
13416,7529,1646,paczka,61,15,47,27800,2021-08-25
13417,7530,3439,list,45,49,3,532,2021-06-20
13418,7531,451,list,42,18,1,147,2021-08-02
13419,7531,3965,paleta,99,76,83,34125,2021-08-02
13420,7531,2521,paleta,33,47,98,61185,2021-08-02
13421,7532,666,paleta,90,71,27,65314,2021-10-17
13422,7532,326,paczka,20,46,88,9903,2021-10-17
13423,7532,4143,paleta,30,99,37,158559,2021-10-17
13424,7533,2810,paczka,45,86,61,17119,2021-02-08
13425,7534,1081,list,18,40,17,100,2021-02-17
13426,7535,545,list,5,26,4,594,2021-08-03
13427,7535,4326,list,19,16,4,964,2021-08-03
13428,7536,264,list,25,19,6,364,2021-08-08
13429,7537,3535,paleta,83,33,82,178242,2021-04-14
13430,7538,17,list,10,35,12,600,2021-06-09
13431,7539,4931,paleta,62,37,30,138635,2021-09-10
13432,7540,1715,list,28,9,10,613,2021-09-17
13433,7541,4341,list,38,17,5,673,2021-10-15
13434,7542,460,paczka,22,82,47,31475,2021-09-10
13435,7543,2338,list,36,29,3,688,2021-01-14
13436,7543,264,list,28,23,2,26,2021-01-14
13437,7544,4487,paleta,74,59,31,175580,2021-03-09
13438,7545,1016,paczka,65,32,12,26269,2021-05-11
13439,7546,1056,paczka,29,88,78,27550,2021-06-30
13440,7546,3995,list,5,43,2,218,2021-06-30
13441,7546,1414,paczka,29,50,49,3041,2021-06-30
13442,7546,1035,paleta,68,49,75,122498,2021-06-30
13443,7547,3118,paleta,84,34,66,71772,2021-07-14
13444,7548,4370,paleta,26,79,57,32762,2021-02-04
13445,7549,4840,paczka,25,54,28,40633,2021-02-06
13446,7550,192,paczka,56,82,84,34783,2021-04-26
13447,7551,2159,list,23,32,2,428,2021-01-26
13448,7552,4779,list,10,18,9,382,2021-04-01
13449,7552,4293,paleta,42,32,28,101988,2021-04-01
13450,7553,1959,list,39,26,17,824,2021-05-10
13451,7554,285,list,43,43,11,860,2021-01-08
13452,7554,1649,paleta,46,50,71,53755,2021-01-08
13453,7554,4310,paczka,44,9,78,6093,2021-01-08
13454,7555,3866,paczka,35,88,32,46654,2021-04-12
13455,7555,4337,paczka,51,12,43,24099,2021-04-12
13456,7556,805,paczka,21,76,80,47826,2021-10-27
13457,7556,4228,paczka,25,59,57,35293,2021-10-27
13458,7556,2413,paczka,11,24,55,39479,2021-10-27
13459,7556,4899,list,24,41,18,823,2021-10-27
13460,7557,2599,paleta,35,49,95,139596,2021-08-10
13461,7558,431,list,23,37,18,829,2021-02-17
13462,7558,4983,paczka,99,31,68,29118,2021-02-17
13463,7558,2933,paczka,21,81,37,25533,2021-02-17
13464,7559,1240,paczka,35,35,96,3628,2021-09-15
13465,7559,4661,paleta,70,75,83,51188,2021-09-15
13466,7560,2076,paczka,31,15,44,2073,2021-03-11
13467,7560,1045,paczka,96,89,62,11632,2021-03-11
13468,7560,2556,paleta,50,48,66,108001,2021-03-11
13469,7561,4914,list,24,14,12,46,2021-03-02
13470,7562,468,list,5,25,14,891,2021-06-13
13471,7563,1315,paczka,18,84,27,37792,2021-07-26
13472,7564,266,list,44,13,19,862,2021-01-03
13473,7565,4154,list,21,49,17,98,2021-09-09
13474,7566,3822,list,25,13,10,722,2021-06-16
13475,7567,1357,paleta,36,29,97,100313,2021-03-25
13476,7567,3079,paleta,76,74,51,47739,2021-03-25
13477,7567,225,list,49,13,3,784,2021-03-25
13478,7567,1667,paczka,60,35,61,29714,2021-03-25
13479,7568,390,list,44,7,14,728,2021-06-27
13480,7569,4380,paleta,21,45,77,88231,2021-02-11
13481,7570,4714,list,9,23,14,178,2021-06-27
13482,7571,518,list,20,30,16,952,2021-01-28
13483,7572,1849,paleta,82,74,66,164464,2021-03-26
13484,7572,4183,paczka,32,43,90,43961,2021-03-26
13485,7573,1733,paleta,27,84,25,119244,2021-01-21
13486,7574,2726,paczka,27,48,79,38128,2021-06-06
13487,7574,2072,paczka,69,97,51,35890,2021-06-06
13488,7574,78,list,24,23,19,143,2021-06-06
13489,7574,952,list,24,41,3,453,2021-06-06
13490,7575,1141,list,12,24,1,546,2021-02-21
13491,7576,3569,paleta,89,29,20,87894,2021-07-11
13492,7577,4442,paleta,71,48,99,137758,2021-04-20
13493,7577,742,paleta,26,76,25,29903,2021-04-20
13494,7578,4459,paleta,50,37,67,172846,2021-10-14
13495,7578,2241,paleta,24,33,92,92994,2021-10-14
13496,7578,1531,paleta,53,52,89,72732,2021-10-14
13497,7578,1221,paczka,81,81,85,5535,2021-10-14
13498,7579,3337,paleta,47,45,46,75207,2021-02-05
13499,7579,3310,paleta,27,42,52,30059,2021-02-05
13500,7580,2240,paleta,33,32,73,161429,2021-09-01
13501,7580,4186,list,11,34,18,300,2021-09-01
13502,7580,1556,paleta,72,28,91,36014,2021-09-01
13503,7580,4878,list,11,6,2,643,2021-09-01
13504,7581,2550,paleta,62,59,95,136256,2021-02-08
13505,7581,1418,list,15,28,9,173,2021-02-08
13506,7581,3390,paczka,32,10,21,5280,2021-02-08
13507,7582,391,paleta,32,87,35,63253,2021-06-21
13508,7583,1962,list,19,26,9,760,2021-05-01
13509,7584,2961,paczka,54,13,44,35208,2021-07-15
13510,7585,3943,paleta,80,59,69,101533,2021-08-13
13511,7585,275,paleta,22,28,35,146459,2021-08-13
